time,subregion,parent,value
2022-12-04T10,SDGE,CISO,1734.89881623962
2022-12-04T11,SDGE,CISO,1705.77782201033
2022-12-04T12,SDGE,CISO,1727.8349454183
2022-12-04T13,SDGE,CISO,1783.70543818769
2022-12-04T14,SDGE,CISO,1847.94538021896
2022-12-04T15,SDGE,CISO,1894.5548387021
2022-12-04T16,SDGE,CISO,1904.53617347023
2022-12-04T17,SDGE,CISO,1871.42211126921
2022-12-04T18,SDGE,CISO,1803.26295606948
2022-12-04T19,SDGE,CISO,1720.52374928161
2022-12-04T20,SDGE,CISO,1650.45181320804
2022-12-04T21,SDGE,CISO,1619.43463072697
2022-12-04T22,SDGE,CISO,1645.41941001195
2022-12-04T23,SDGE,CISO,1732.46037551437
2022-12-05T00,SDGE,CISO,1868.8985370807
2022-12-05T01,SDGE,CISO,2029.71127848248
2022-12-05T02,SDGE,CISO,2182.45443899076
2022-12-05T03,SDGE,CISO,2295.25615375216
2022-12-05T04,SDGE,CISO,2344.76775841869
2022-12-05T05,SDGE,CISO,2321.9812291545
2022-12-05T06,SDGE,CISO,2234.3842464076
2022-12-05T07,SDGE,CISO,2103.89317930465
2022-12-05T08,SDGE,CISO,1961.12216964096
2022-12-05T09,SDGE,CISO,1837.51441120752
2022-12-05T10,SDGE,CISO,1757.42127491713
2022-12-05T11,SDGE,CISO,1732.21713647966
2022-12-05T12,SDGE,CISO,1757.98288983477
2022-12-05T13,SDGE,CISO,1817.32855305909
2022-12-05T14,SDGE,CISO,1884.8134898896
2022-12-05T15,SDGE,CISO,1934.45971296702
2022-12-05T16,SDGE,CISO,1947.29747275342
2022-12-05T17,SDGE,CISO,1916.88155948408
2022-12-05T18,SDGE,CISO,1851.27106247115
2022-12-05T19,SDGE,CISO,1770.92542936653
2022-12-05T20,SDGE,CISO,1703.07739323651
2022-12-05T21,SDGE,CISO,1674.10093654419
2022-12-05T22,SDGE,CISO,1701.94244139025
2022-12-05T23,SDGE,CISO,1790.6773453363
2022-12-06T00,SDGE,CISO,1928.69385146755
2022-12-06T01,SDGE,CISO,2091.03925623934
2022-12-06T02,SDGE,CISO,2245.35174239908
2022-12-06T03,SDGE,CISO,2359.83902848507
2022-12-06T04,SDGE,CISO,2411.21273044018
2022-12-06T05,SDGE,CISO,2390.4919636329
2022-12-06T06,SDGE,CISO,2305.15077505707
2022-12-06T07,SDGE,CISO,2177.05172322283
2022-12-06T08,SDGE,CISO,2036.72378480042
2022-12-06T09,SDGE,CISO,1915.5086531217
2022-12-06T10,SDGE,CISO,1837.65754036729
2022-12-06T11,SDGE,CISO,1814.46221020431
2022-12-06T12,SDGE,CISO,1841.94956940526
2022-12-06T13,SDGE,CISO,1902.70797899108
2022-12-06T14,SDGE,CISO,1971.30352296157
2022-12-06T15,SDGE,CISO,2021.78340400027
2022-12-06T16,SDGE,CISO,2035.2088599507
2022-12-06T17,SDGE,CISO,2005.15981189208
2022-12-06T18,SDGE,CISO,1939.70732348241
2022-12-06T19,SDGE,CISO,1859.30869230067
2022-12-06T20,SDGE,CISO,1791.18583035619
2022-12-06T21,SDGE,CISO,1761.70329187657
2022-12-06T22,SDGE,CISO,1788.81089706038
2022-12-06T23,SDGE,CISO,1876.60957457503
2022-12-07T00,SDGE,CISO,2013.53881359606
2022-12-07T01,SDGE,CISO,2174.71956445385
2022-12-07T02,SDGE,CISO,2327.87565561954
2022-12-07T03,SDGE,CISO,2441.29727179157
2022-12-07T04,SDGE,CISO,2491.75889920082
2022-12-07T05,SDGE,CISO,2470.30929645199
2022-12-07T06,SDGE,CISO,2384.4115339945
2022-12-07T07,SDGE,CISO,2255.87738370536
2022-12-07T08,SDGE,CISO,2115.15418703429
2022-12-07T09,SDGE,CISO,1993.48620450444
2022-12-07T10,SDGE,CISO,1915.02901513098
2022-12-07T11,SDGE,CISO,1890.99658582112
2022-12-07T12,SDGE,CISO,1917.36672932863
2022-12-07T13,SDGE,CISO,1976.7109192147
2022-12-07T14,SDGE,CISO,2043.60646381939
2022-12-07T15,SDGE,CISO,2092.1299429637
2022-12-07T16,SDGE,CISO,2103.37749615384
2022-12-07T17,SDGE,CISO,2070.95793492233
2022-12-07T18,SDGE,CISO,2002.95805225954
2022-12-07T19,SDGE,CISO,1919.83687742842
2022-12-07T20,SDGE,CISO,1848.80957776501
2022-12-07T21,SDGE,CISO,1816.23552799929
2022-12-07T22,SDGE,CISO,1840.07229443003
2022-12-07T23,SDGE,CISO,1924.45048595059
2022-12-08T00,SDGE,CISO,2057.86475037569
2022-12-08T01,SDGE,CISO,2215.51308377404
2022-12-08T02,SDGE,CISO,2365.20778734938
2022-12-08T03,SDGE,CISO,2475.32379682375
2022-12-08T04,SDGE,CISO,2522.70034090592
2022-12-08T05,SDGE,CISO,2498.41748956557
2022-12-08T06,SDGE,CISO,2409.92904024588
2022-12-08T07,SDGE,CISO,2278.99793087529
2022-12-08T08,SDGE,CISO,2135.99220720427
2022-12-08T09,SDGE,CISO,2012.06145385727
2022-12-08T10,SDGE,CISO,1931.26871039544
2022-12-08T11,SDGE,CISO,1904.75340955581
2022-12-08T12,SDGE,CISO,1928.44749128433
2022-12-08T13,SDGE,CISO,1984.90852298417
2022-12-08T14,SDGE,CISO,2048.72764063925
2022-12-08T15,SDGE,CISO,2094.01297941506
2022-12-08T16,SDGE,CISO,2101.89738206528
2022-12-08T17,SDGE,CISO,2066.02009747428
2022-12-08T18,SDGE,CISO,1994.4850932851
2022-12-08T19,SDGE,CISO,1907.75460796138
2022-12-08T20,SDGE,CISO,1833.03864375887
2022-12-08T21,SDGE,CISO,1796.69305746136
2022-12-08T22,SDGE,CISO,1816.68479468969
2022-12-08T23,SDGE,CISO,1897.17557514937
2022-12-09T00,SDGE,CISO,2026.7162405841
2022-12-09T01,SDGE,CISO,2180.58231474859
2022-12-09T02,SDGE,CISO,2326.67442270572
2022-12-09T03,SDGE,CISO,2433.45150093782
2022-12-09T04,SDGE,CISO,2477.81630459262
2022-12-09T05,SDGE,CISO,2450.87874688809
2022-12-09T06,SDGE,CISO,2360.0818753444
2022-12-09T07,SDGE,CISO,2227.13852458789
2022-12-09T08,SDGE,CISO,2082.33652240233
2022-12-09T09,SDGE,CISO,1956.7302345043
2022-12-09T10,SDGE,CISO,1874.28991869694
2022-12-09T11,SDGE,CISO,1846.08036698565
2022-12-09T12,SDGE,CISO,1867.98746959125
2022-12-09T13,SDGE,CISO,1922.55444728234
2022-12-09T14,SDGE,CISO,1984.38542774176
2022-12-09T15,SDGE,CISO,2027.6188294961
2022-12-09T16,SDGE,CISO,2033.42254532178
2022-12-09T17,SDGE,CISO,1995.46435459332
2022-12-09T18,SDGE,CISO,1921.86339700568
2022-12-09T19,SDGE,CISO,1833.08315962937
2022-12-09T20,SDGE,CISO,1756.3266344066
2022-12-09T21,SDGE,CISO,1717.94441364867
2022-12-09T22,SDGE,CISO,1735.91106815785
2022-12-09T23,SDGE,CISO,1814.41749724666
2022-12-10T00,SDGE,CISO,1942.06844154439
2022-12-10T01,SDGE,CISO,2094.21414232881
2022-12-10T02,SDGE,CISO,2238.84015297915
2022-12-10T03,SDGE,CISO,2344.4854663282
2022-12-10T04,SDGE,CISO,2388.11201263513
2022-12-10T05,SDGE,CISO,2360.85500893284
2022-12-10T06,SDGE,CISO,2270.1422722381
2022-12-10T07,SDGE,CISO,2137.63233086028
2022-12-10T08,SDGE,CISO,1993.52901010151
2022-12-10T09,SDGE,CISO,1868.78812398641
2022-12-10T10,SDGE,CISO,1787.2841902849
2022-12-10T11,SDGE,CISO,1760.00461365631
2022-12-10T12,SDGE,CISO,1782.78649670915
2022-12-10T13,SDGE,CISO,1838.15579539507
2022-12-10T14,SDGE,CISO,1900.726403588
2022-12-10T15,SDGE,CISO,1944.66345484335
2022-12-10T16,SDGE,CISO,1951.16604031253
2022-12-10T17,SDGE,CISO,1913.92646640939
2022-12-10T18,SDGE,CISO,1841.07505041236
2022-12-10T19,SDGE,CISO,1753.07268219206
2022-12-10T20,SDGE,CISO,1677.11172089255
2022-12-10T21,SDGE,CISO,1639.53407970803
2022-12-10T22,SDGE,CISO,1658.31864304709
2022-12-10T23,SDGE,CISO,1737.68211418856
2022-12-11T00,SDGE,CISO,1866.2795093883
2022-12-11T01,SDGE,CISO,2019.53176925894
2022-12-11T02,SDGE,CISO,2165.50489641617
2022-12-11T03,SDGE,CISO,2272.81304062215
2022-12-11T04,SDGE,CISO,2318.47213260742
2022-12-11T05,SDGE,CISO,2293.63746401797
2022-12-11T06,SDGE,CISO,2205.71658487639
2022-12-11T07,SDGE,CISO,2076.30909100508
2022-12-11T08,SDGE,CISO,1935.53072819414
2022-12-11T09,SDGE,CISO,1814.2352615781
2022-12-11T10,SDGE,CISO,1736.1984719773
2022-12-11T11,SDGE,CISO,1712.32771561361
2022-12-11T12,SDGE,CISO,1738.40877866317
2022-12-11T13,SDGE,CISO,1796.94776702138
2022-12-11T14,SDGE,CISO,1862.56557303232
2022-12-11T15,SDGE,CISO,1909.45106067837
2022-12-11T16,SDGE,CISO,1918.83137819891
2022-12-11T17,SDGE,CISO,1884.42019242447
2022-12-11T18,SDGE,CISO,1814.35596582481
2022-12-11T19,SDGE,CISO,1729.09423038911
2022-12-11T20,SDGE,CISO,1655.81429530996
2022-12-11T21,SDGE,CISO,1620.84730256956
2022-12-11T22,SDGE,CISO,1642.17457576097
2022-12-11T23,SDGE,CISO,1724.03679639148
2022-12-12T00,SDGE,CISO,1855.13729478459
2022-12-12T01,SDGE,CISO,2010.96546599216
2022-12-12T02,SDGE,CISO,2159.66516779364
2022-12-12T03,SDGE,CISO,2269.92280404764
2022-12-12T04,SDGE,CISO,2318.80523850036
2022-12-12T05,SDGE,CISO,2297.48482370007
2022-12-12T06,SDGE,CISO,2213.34612619757
2022-12-12T07,SDGE,CISO,2087.92760254088
2022-12-12T08,SDGE,CISO,1951.25535462139
2022-12-12T09,SDGE,CISO,1834.08020092789
2022-12-12T10,SDGE,CISO,1760.07886847348
2022-12-12T11,SDGE,CISO,1740.07875923759
2022-12-12T12,SDGE,CISO,1769.81464033039
2022-12-12T13,SDGE,CISO,1831.77307613589
2022-12-12T14,SDGE,CISO,1900.5821485345
2022-12-12T15,SDGE,CISO,1950.45448873722
2022-12-12T16,SDGE,CISO,1962.64524208416
2022-12-12T17,SDGE,CISO,1930.88940691435
2022-12-12T18,SDGE,CISO,1863.33374818397
2022-12-12T19,SDGE,CISO,1780.42891566335
2022-12-12T20,SDGE,CISO,1709.34202859432
2022-12-12T21,SDGE,CISO,1676.39467774245
2022-12-12T22,SDGE,CISO,1699.57209310971
2022-12-12T23,SDGE,CISO,1783.14047539676
2022-12-13T00,SDGE,CISO,1915.85289571648
2022-12-13T01,SDGE,CISO,2073.26836590883
2022-12-13T02,SDGE,CISO,2223.60942888273
2022-12-13T03,SDGE,CISO,2335.63527828675
2022-12-13T04,SDGE,CISO,2386.46409340974
2022-12-13T05,SDGE,CISO,2367.28573122639
2022-12-13T06,SDGE,CISO,2285.46251726914
2022-12-13T07,SDGE,CISO,2162.47301587665
2022-12-13T08,SDGE,CISO,2028.25556185837
2022-12-13T09,SDGE,CISO,1913.46055009319
2022-12-13T10,SDGE,CISO,1841.66872998987
2022-12-13T11,SDGE,CISO,1823.63100244635
2022-12-13T12,SDGE,CISO,1855.03473259938
2022-12-13T13,SDGE,CISO,1918.35052838519
2022-12-13T14,SDGE,CISO,1988.21708248769
2022-12-13T15,SDGE,CISO,2038.87401127532
2022-12-13T16,SDGE,CISO,2051.60752631398
2022-12-13T17,SDGE,CISO,2020.17700208847
2022-12-13T18,SDGE,CISO,1952.74067695838
2022-12-13T19,SDGE,CISO,1869.74774276394
2022-12-13T20,SDGE,CISO,1798.35686698754
2022-12-13T21,SDGE,CISO,1764.88411162375
2022-12-13T22,SDGE,CISO,1787.32280236658
2022-12-13T23,SDGE,CISO,1869.96883812701
2022-12-14T00,SDGE,CISO,2001.62900912842
2022-12-14T01,SDGE,CISO,2157.9355700552
2022-12-14T02,SDGE,CISO,2307.19295386913
2022-12-14T03,SDGE,CISO,2418.23596505139
2022-12-14T04,SDGE,CISO,2468.23667525028
2022-12-14T05,SDGE,CISO,2448.40499013777
2022-12-14T06,SDGE,CISO,2366.08374018957
2022-12-14T07,SDGE,CISO,2242.69474610277
2022-12-14T08,SDGE,CISO,2108.0922465033
2022-12-14T09,SDGE,CISO,1992.83041689568
2022-12-14T10,SDGE,CISO,1920.39866873116
2022-12-14T11,SDGE,CISO,1901.47629689248
2022-12-14T12,SDGE,CISO,1931.70819956484
2022-12-14T13,SDGE,CISO,1993.55380611054
2022-12-14T14,SDGE,CISO,2061.66690879794
2022-12-14T15,SDGE,CISO,2110.31826957786
2022-12-14T16,SDGE,CISO,2120.82905303722
2022-12-14T17,SDGE,CISO,2086.98674696474
2022-12-14T18,SDGE,CISO,2016.96480037976
2022-12-14T19,SDGE,CISO,1931.21480998793
2022-12-14T20,SDGE,CISO,1856.89103845139
2022-12-14T21,SDGE,CISO,1820.30821872811
2022-12-14T22,SDGE,CISO,1839.47200635322
2022-12-14T23,SDGE,CISO,1918.71209005398
2022-12-15T00,SDGE,CISO,2046.89273917632
2022-12-15T01,SDGE,CISO,2199.72273053704
2022-12-15T02,SDGE,CISO,2345.5911199111
2022-12-15T03,SDGE,CISO,2453.41054919868
2022-12-15T04,SDGE,CISO,2500.40884502105
2022-12-15T05,SDGE,CISO,2477.81767361436
2022-12-15T06,SDGE,CISO,2392.96216612602
2022-12-15T07,SDGE,CISO,2267.2094794524
2022-12-15T08,SDGE,CISO,2130.33223843639
2022-12-15T09,SDGE,CISO,2012.79129388398
2022-12-15T10,SDGE,CISO,1937.98792763571
2022-12-15T11,SDGE,CISO,1916.53317101294
2022-12-15T12,SDGE,CISO,1944.03271812307
2022-12-15T13,SDGE,CISO,2002.9378090088
2022-12-15T14,SDGE,CISO,2067.91992322354
2022-12-15T15,SDGE,CISO,2113.28311962505
2022-12-15T16,SDGE,CISO,2120.385289817
2022-12-15T17,SDGE,CISO,2083.04355932292
2022-12-15T18,SDGE,CISO,2009.44801544885
2022-12-15T19,SDGE,CISO,1920.05411839787
2022-12-15T20,SDGE,CISO,1842.01327630713
2022-12-15T21,SDGE,CISO,1801.64050594174
2022-12-15T22,SDGE,CISO,1816.95535260718
2022-12-15T23,SDGE,CISO,1892.32262886967
2022-12-16T00,SDGE,CISO,2016.665007389
2022-12-16T01,SDGE,CISO,2165.76815844719
2022-12-16T02,SDGE,CISO,2308.10551994125
2022-12-16T03,SDGE,CISO,2412.66676540758
2022-12-16T04,SDGE,CISO,2456.73425369089
2022-12-16T05,SDGE,CISO,2431.55998992747
2022-12-16T06,SDGE,CISO,2344.45002352008
2022-12-16T07,SDGE,CISO,2216.71570707043
2022-12-16T08,SDGE,CISO,2078.04727323042
2022-12-16T09,SDGE,CISO,1958.81184310841
2022-12-16T10,SDGE,CISO,1882.32244085728
2022-12-16T11,SDGE,CISO,1859.12180663321
2022-12-16T12,SDGE,CISO,1884.77629399413
2022-12-16T13,SDGE,CISO,1941.72851978873
2022-12-16T14,SDGE,CISO,2004.66679795989
2022-12-16T15,SDGE,CISO,2047.92718413708
2022-12-16T16,SDGE,CISO,2052.90261495296
2022-12-16T17,SDGE,CISO,2013.43792323534
2022-12-16T18,SDGE,CISO,1937.73781322203
2022-12-16T19,SDGE,CISO,1846.25962810296
2022-12-16T20,SDGE,CISO,1766.1500459867
2022-12-16T21,SDGE,CISO,1723.72257137814
2022-12-16T22,SDGE,CISO,1737.0088113422
2022-12-16T23,SDGE,CISO,1810.40667431818
2022-12-17T00,SDGE,CISO,1932.89483041792
2022-12-17T01,SDGE,CISO,2080.33292340184
2022-12-17T02,SDGE,CISO,2221.27528717723
2022-12-17T03,SDGE,CISO,2324.78462855027
2022-12-17T04,SDGE,CISO,2368.19348220906
2022-12-17T05,SDGE,CISO,2342.76970070598
2022-12-17T06,SDGE,CISO,2255.79586670314
2022-12-17T07,SDGE,CISO,2128.5234548254
2022-12-17T08,SDGE,CISO,1990.55666462958
2022-12-17T09,SDGE,CISO,1872.16569177339
2022-12-17T10,SDGE,CISO,1796.57245705323
2022-12-17T11,SDGE,CISO,1774.24873969967
2022-12-17T12,SDGE,CISO,1800.7188528834
2022-12-17T13,SDGE,CISO,1858.41387617056
2022-12-17T14,SDGE,CISO,1922.03571295203
2022-12-17T15,SDGE,CISO,1965.94881676364
2022-12-17T16,SDGE,CISO,1971.57728659498
2022-12-17T17,SDGE,CISO,1932.78963339548
2022-12-17T18,SDGE,CISO,1857.80116301585
2022-12-17T19,SDGE,CISO,1767.06723386896
2022-12-17T20,SDGE,CISO,1687.7261393273
2022-12-17T21,SDGE,CISO,1646.08640566542
2022-12-17T22,SDGE,CISO,1660.18831476243
2022-12-17T23,SDGE,CISO,1734.4593974384
2022-12-18T00,SDGE,CISO,1857.93058659315
2022-12-18T01,SDGE,CISO,2006.5313714035
2022-12-18T02,SDGE,CISO,2148.89241257062
2022-12-18T03,SDGE,CISO,2254.14449756224
2022-12-18T04,SDGE,CISO,2299.66515810589
2022-12-18T05,SDGE,CISO,2276.73291366845
2022-12-18T06,SDGE,CISO,2192.60193963027
2022-12-18T07,SDGE,CISO,2068.45933558671
2022-12-18T08,SDGE,CISO,1933.81933367651
2022-12-18T09,SDGE,CISO,1818.85184234459
2022-12-18T10,SDGE,CISO,1746.68479252629
2022-12-18T11,SDGE,CISO,1727.71641565752
2022-12-18T12,SDGE,CISO,1757.42649087475
2022-12-18T13,SDGE,CISO,1818.2319763775
2022-12-18T14,SDGE,CISO,1884.84557498655
2022-12-18T15,SDGE,CISO,1931.65712029801
2022-12-18T16,SDGE,CISO,1940.11869880552
2022-12-18T17,SDGE,CISO,1904.11930483208
2022-12-18T18,SDGE,CISO,1831.88179032114
2022-12-18T19,SDGE,CISO,1743.8567440975
2022-12-18T20,SDGE,CISO,1667.17162338554
2022-12-18T21,SDGE,CISO,1628.12783098963
2022-12-18T22,SDGE,CISO,1644.77237232318
2022-12-18T23,SDGE,CISO,1721.56047596343
2022-12-19T00,SDGE,CISO,1847.57326414737
2022-12-19T01,SDGE,CISO,1998.80771678829
2022-12-19T02,SDGE,CISO,2143.96813778081
2022-12-19T03,SDGE,CISO,2252.250440215
2022-12-19T04,SDGE,CISO,2301.07408237121
2022-12-19T05,SDGE,CISO,2281.7252866489
2022-12-19T06,SDGE,CISO,2201.42720129558
2022-12-19T07,SDGE,CISO,2081.30047333893
2022-12-19T08,SDGE,CISO,1950.76794530294
2022-12-19T09,SDGE,CISO,1839.89847493224
2022-12-19T10,SDGE,CISO,1771.72579513193
2022-12-19T11,SDGE,CISO,1756.57475584579
2022-12-19T12,SDGE,CISO,1789.88093240315
2022-12-19T13,SDGE,CISO,1854.04746900833
2022-12-19T14,SDGE,CISO,1923.79803447387
2022-12-19T15,SDGE,CISO,1973.54784400249
2022-12-19T16,SDGE,CISO,1984.77687624019
2022-12-19T17,SDGE,CISO,1951.39455023987
2022-12-19T18,SDGE,CISO,1881.63139675008
2022-12-19T19,SDGE,CISO,1795.93368522834
2022-12-19T20,SDGE,CISO,1721.41886135306
2022-12-19T21,SDGE,CISO,1684.3823704189
2022-12-19T22,SDGE,CISO,1702.87933121257
2022-12-19T23,SDGE,CISO,1781.39411210222
2022-12-20T00,SDGE,CISO,1909.05934001747
2022-12-20T01,SDGE,CISO,2061.94053929481
2022-12-20T02,SDGE,CISO,2208.81639911776
2022-12-20T03,SDGE,CISO,2318.94844372818
2022-12-20T04,SDGE,CISO,2369.79843965961
2022-12-20T05,SDGE,CISO,2352.66080760586
2022-12-20T06,SDGE,CISO,2274.72850952672
2022-12-20T07,SDGE,CISO,2157.05711742627
2022-12-20T08,SDGE,CISO,2028.9801038121
2022-12-20T09,SDGE,CISO,1920.46793298629
2022-12-20T10,SDGE,CISO,1854.4633241279
2022-12-20T11,SDGE,CISO,1841.22126999372
2022-12-20T12,SDGE,CISO,1876.13679091322
2022-12-20T13,SDGE,CISO,1941.60279983843
2022-12-20T14,SDGE,CISO,2012.35732732273
2022-12-20T15,SDGE,CISO,2062.84415204212
2022-12-20T16,SDGE,CISO,2074.57417796897
2022-12-20T17,SDGE,CISO,2041.48026339534
2022-12-20T18,SDGE,CISO,1971.80376397487
2022-12-20T19,SDGE,CISO,1885.99002855417
2022-12-20T20,SDGE,CISO,1811.15019413869
2022-12-20T21,SDGE,CISO,1773.57771725062
2022-12-20T22,SDGE,CISO,1791.33994262987
2022-12-20T23,SDGE,CISO,1868.9544596748
2022-12-21T00,SDGE,CISO,1995.60926867292
2022-12-21T01,SDGE,CISO,2147.4419580662
2022-12-21T02,SDGE,CISO,2293.30872218091
2022-12-21T03,SDGE,CISO,2402.53947044794
2022-12-21T04,SDGE,CISO,2452.64085693637
2022-12-21T05,SDGE,CISO,2434.91809990862
2022-12-21T06,SDGE,CISO,2356.53682218225
2022-12-21T07,SDGE,CISO,2238.49080201182
2022-12-21T08,SDGE,CISO,2110.02795712957
2022-12-21T09,SDGE,CISO,2001.02469775051
2022-12-21T10,SDGE,CISO,1934.33747740886
2022-12-21T11,SDGE,CISO,1920.15639781918
2022-12-21T12,SDGE,CISO,1953.84089077722
2022-12-21T13,SDGE,CISO,2017.77841324099
2022-12-21T14,SDGE,CISO,2086.72582058232
2022-12-21T15,SDGE,CISO,2135.15957930882
2022-12-21T16,SDGE,CISO,2144.62536975118
2022-12-21T17,SDGE,CISO,2109.08319682303
2022-12-21T18,SDGE,CISO,2036.78895400163
2022-12-21T19,SDGE,CISO,1948.19090737544
2022-12-21T20,SDGE,CISO,1870.39789762412
2022-12-21T21,SDGE,CISO,1829.70553945941
2022-12-21T22,SDGE,CISO,1844.19756227378
2022-12-21T23,SDGE,CISO,1918.42877200791
2022-12-22T00,SDGE,CISO,2041.64619485974
2022-12-22T01,SDGE,CISO,2190.06265901746
2022-12-22T02,SDGE,CISO,2332.61451482948
2022-12-22T03,SDGE,CISO,2438.70223999075
2022-12-22T04,SDGE,CISO,2485.87924475751
2022-12-22T05,SDGE,CISO,2465.4633152231
2022-12-22T06,SDGE,CISO,2384.59463493978
2022-12-22T07,SDGE,CISO,2264.2074033082
2022-12-22T08,SDGE,CISO,2133.46661166278
2022-12-22T09,SDGE,CISO,2022.15764685339
2022-12-22T10,SDGE,CISO,1953.05401387013
2022-12-22T11,SDGE,CISO,1936.28433679901
2022-12-22T12,SDGE,CISO,1967.17575285904
2022-12-22T13,SDGE,CISO,2028.11324923044
2022-12-22T14,SDGE,CISO,2093.87506775089
2022-12-22T15,SDGE,CISO,2138.97247781113
2022-12-22T16,SDGE,CISO,2144.98767428082
2022-12-22T17,SDGE,CISO,2105.90930342418
2022-12-22T18,SDGE,CISO,2030.00919999341
2022-12-22T19,SDGE,CISO,1937.73998124202
2022-12-22T20,SDGE,CISO,1856.20970755865
2022-12-22T21,SDGE,CISO,1811.71771241826
2022-12-22T22,SDGE,CISO,1822.36559512501
2022-12-22T23,SDGE,CISO,1892.74661725968
2022-12-23T00,SDGE,CISO,2012.16764930128
2022-12-23T01,SDGE,CISO,2156.91702899427
2022-12-23T02,SDGE,CISO,2296.01094267765
2022-12-23T03,SDGE,CISO,2398.91958981469
2022-12-23T04,SDGE,CISO,2443.24192296761
2022-12-23T05,SDGE,CISO,2420.30693539566
2022-12-23T06,SDGE,CISO,2337.22809525118
2022-12-23T07,SDGE,CISO,2214.87901911936
2022-12-23T08,SDGE,CISO,2082.34114023425
2022-12-23T09,SDGE,CISO,1969.30855311756
2022-12-23T10,SDGE,CISO,1898.47179424947
2022-12-23T11,SDGE,CISO,1879.89805234061
2022-12-23T12,SDGE,CISO,1908.88206328003
2022-12-23T13,SDGE,CISO,1967.80590611431
2022-12-23T14,SDGE,CISO,2031.46832881147
2022-12-23T15,SDGE,CISO,2074.41406597855
2022-12-23T16,SDGE,CISO,2078.26010810233
2022-12-23T17,SDGE,CISO,2037.0217816584
2022-12-23T18,SDGE,CISO,1958.98481621134
2022-12-23T19,SDGE,CISO,1864.60417408783
2022-12-23T20,SDGE,CISO,1780.98522483527
2022-12-23T21,SDGE,CISO,1734.42917172822
2022-12-23T22,SDGE,CISO,1743.05358094255
2022-12-23T23,SDGE,CISO,1811.48804682787
2022-12-24T00,SDGE,CISO,1929.0967729397
2022-12-24T01,SDGE,CISO,2072.24058602073
2022-12-24T02,SDGE,CISO,2210.01194430252
2022-12-24T03,SDGE,CISO,2311.9467315363
2022-12-24T04,SDGE,CISO,2355.68509669675
2022-12-24T05,SDGE,CISO,2332.56281110535
2022-12-24T06,SDGE,CISO,2249.66234970374
2022-12-24T07,SDGE,CISO,2127.79280935703
2022-12-24T08,SDGE,CISO,1995.94857049815
2022-12-24T09,SDGE,CISO,1883.72937437033
2022-12-24T10,SDGE,CISO,1813.74004953229
2022-12-24T11,SDGE,CISO,1795.98374711769
2022-12-24T12,SDGE,CISO,1825.7201290258
2022-12-24T13,SDGE,CISO,1885.32544500177
2022-12-24T14,SDGE,CISO,1949.61567424426
2022-12-24T15,SDGE,CISO,1993.16537781322
2022-12-24T16,SDGE,CISO,1997.62242000416
2022-12-24T17,SDGE,CISO,1957.0247455471
2022-12-24T18,SDGE,CISO,1879.66793642774
2022-12-24T19,SDGE,CISO,1786.00540482217
2022-12-24T20,SDGE,CISO,1703.13613791731
2022-12-24T21,SDGE,CISO,1657.35968834402
2022-12-24T22,SDGE,CISO,1666.80612589327
2022-12-24T23,SDGE,CISO,1736.13780840953
2022-12-25T00,SDGE,CISO,1854.77243212641
2022-12-25T01,SDGE,CISO,1999.13908425829
2022-12-25T02,SDGE,CISO,2138.40184825975
2022-12-25T03,SDGE,CISO,2242.15730124877
2022-12-25T04,SDGE,CISO,2288.0816211386
2022-12-25T05,SDGE,CISO,2267.51223982304
2022-12-25T06,SDGE,CISO,2187.49580585823
2022-12-25T07,SDGE,CISO,2068.77253566777
2022-12-25T08,SDGE,CISO,1940.24596760554
2022-12-25T09,SDGE,CISO,1831.41826082696
2022-12-25T10,SDGE,CISO,1764.8057532951
2022-12-25T11,SDGE,CISO,1750.34503643215
2022-12-25T12,SDGE,CISO,1783.2582286607
2022-12-25T13,SDGE,CISO,1845.91315623628
2022-12-25T14,SDGE,CISO,1913.14020671687
2022-12-25T15,SDGE,CISO,1959.54070717831
2022-12-25T16,SDGE,CISO,1966.79017925653
2022-12-25T17,SDGE,CISO,1928.94595612066
2022-12-25T18,SDGE,CISO,1854.31038744153
2022-12-25T19,SDGE,CISO,1763.33252096467
2022-12-25T20,SDGE,CISO,1683.10247144561
2022-12-25T21,SDGE,CISO,1639.91593954605
2022-12-25T22,SDGE,CISO,1651.91346980952
2022-12-25T23,SDGE,CISO,1723.7881623484
2022-12-26T00,SDGE,CISO,1845.00902659394
2022-12-26T01,SDGE,CISO,1992.07095532969
2022-12-26T02,SDGE,CISO,2134.20689688453
2022-12-26T03,SDGE,CISO,2241.07112939808
2022-12-26T04,SDGE,CISO,2290.37280164867
2022-12-26T05,SDGE,CISO,2273.44810603644
2022-12-26T06,SDGE,CISO,2197.3053527361
2022-12-26T07,SDGE,CISO,2082.61393642098
2022-12-26T08,SDGE,CISO,1958.18527544053
2022-12-26T09,SDGE,CISO,1853.42331490478
2022-12-26T10,SDGE,CISO,1790.75579588758
2022-12-26T11,SDGE,CISO,1780.05297883146
2022-12-26T12,SDGE,CISO,1816.49979061808
2022-12-26T13,SDGE,CISO,1882.45592886951
2022-12-26T14,SDGE,CISO,1952.76632097636
2022-12-26T15,SDGE,CISO,2002.05901699694
2022-12-26T16,SDGE,CISO,2012.03705720772
2022-12-26T17,SDGE,CISO,1976.77706799972
2022-12-26T18,SDGE,CISO,1904.58826890717
2022-12-26T19,SDGE,CISO,1815.91576284991
